,Unnamed: 0,--fill-angle,--fill-density,--fill-pattern,--infill-every-layers,--layer-height,--perimeters,--solid-infill-speed,--solid-layers,--temperature,avoid_crossing_perimeters ,bed_shape ,bed_temperature ,before_layer_gcode ,bottom_solid_layers ,bridge_acceleration ,bridge_fan_speed ,bridge_flow_ratio ,bridge_speed ,brim_width ,complete_objects ,cooling ,default_acceleration ,disable_fan_first_layers ,dont_support_bridges ,duplicate_distance ,end_gcode ,external perimeters extrusion width ,external_fill_pattern ,external_perimeter_extrusion_width ,external_perimeter_speed ,external_perimeters_first ,extra_perimeters ,extruder_clearance_height ,extruder_clearance_radius ,extruder_offset ,extrusion_axis ,extrusion_multiplier ,extrusion_width ,fan_always_on ,fan_below_layer_time ,filament used ,filament_colour ,filament_diameter ,filenumber,fill_angle ,fill_density ,fill_pattern ,first_layer_acceleration ,first_layer_bed_temperature ,first_layer_extrusion_width ,first_layer_height ,first_layer_speed ,first_layer_temperature ,gap_fill_speed ,gcode_arcs ,gcode_comments ,gcode_flavor ,infill extrusion width ,infill_acceleration ,infill_every_layers ,infill_extruder ,infill_extrusion_width ,infill_first ,infill_only_where_needed ,infill_overlap ,infill_speed ,interface_shells ,layer_gcode ,layer_height ,max_fan_speed ,max_print_speed ,max_volumetric_speed ,min_fan_speed ,min_print_speed ,min_skirt_length ,notes ,nozzle_diameter ,only_retract_when_crossing_perimeters ,ooze_prevention ,output_filename_format ,overhangs ,perimeter_acceleration ,perimeter_extruder ,perimeter_extrusion_width ,perimeter_speed ,perimeters ,perimeters extrusion width ,post_process ,pressure_advance ,raft_layers ,resolution ,retract_before_travel ,retract_layer_change ,retract_length ,retract_length_toolchange ,retract_lift ,retract_restart_extra ,retract_restart_extra_toolchange ,retract_speed ,seam_position ,skirt_distance ,skirt_height ,skirts ,slowdown_below_layer_time ,small_perimeter_speed ,solid infill extrusion width ,solid_infill_below_area ,solid_infill_every_layers ,solid_infill_extruder ,solid_infill_extrusion_width ,solid_infill_speed ,spiral_vase ,standby_temperature_delta ,start_gcode ,support_material ,support_material_angle ,support_material_contact_distance ,support_material_enforce_layers ,support_material_extruder ,support_material_extrusion_width ,support_material_interface_extruder ,support_material_interface_layers ,support_material_interface_spacing ,support_material_interface_speed ,support_material_pattern ,support_material_spacing ,support_material_speed ,support_material_threshold ,temperature ,thin_walls ,threads ,toolchange_gcode ,top infill extrusion width ,top_infill_extrusion_width ,top_solid_infill_speed ,top_solid_layers ,travel_speed ,use_firmware_retraction ,use_relative_e_distances ,use_volumetric_e ,vibration_limit ,wipe ,xy_size_compensation ,z_offset ,tensile_strength_predicted,filament_used_mm,filament_used_cm3,infill extrusion width (mm)
0,0,30.0,10.0,rectilinear,1.0,0.02,0.0,40.0,1.0,200.0,0," 0x0,200x0,200x200,0x200",0,,1,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 3876.0mm (27.4cm3), #FFFFFF,3,0.0,30, 10%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 9.82mm,0,1,1,0,0,0, 15%,80,0,,0.02,100,80,0,35,10,0,,0.5,1,0, 0_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,200,1,2,, 0.85mm,0,15,1,130,0,0,0,0,0,0,0,12.5,3876.0,27.4,9.82
692,692,60.0,10.0,rectilinear,10.0,0.2,0.0,40.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 5743.8mm (40.6cm3), #FFFFFF,3,692.0,60, 10%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 692_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,18.9,5743.8,40.6,1.02
693,693,60.0,10.0,rectilinear,10.0,0.2,0.0,120.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 5743.8mm (40.6cm3), #FFFFFF,3,693.0,60, 10%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 693_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,120,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,18.9,5743.8,40.6,1.02
694,694,60.0,10.0,honeycomb,10.0,0.2,0.0,40.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 6072.2mm (42.9cm3), #FFFFFF,3,694.0,60, 10%, honeycomb,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 694_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,18.9,6072.2,42.9,1.02
695,695,60.0,10.0,honeycomb,10.0,0.2,0.0,120.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 6072.2mm (42.9cm3), #FFFFFF,3,695.0,60, 10%, honeycomb,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 695_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,120,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,18.9,6072.2,42.9,1.02
696,696,30.0,90.0,rectilinear,10.0,0.2,0.0,40.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 13927.6mm (98.4cm3), #FFFFFF,3,696.0,30, 90%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 696_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,24.2,13927.6,98.4,1.02
697,697,30.0,90.0,rectilinear,10.0,0.2,0.0,120.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 13927.6mm (98.4cm3), #FFFFFF,3,697.0,30, 90%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 697_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,120,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,24.2,13927.6,98.4,1.02
698,698,30.0,90.0,honeycomb,10.0,0.2,0.0,40.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 14092.7mm (99.6cm3), #FFFFFF,3,698.0,30, 90%, honeycomb,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 698_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,24.2,14092.7,99.6,1.02
699,699,30.0,90.0,honeycomb,10.0,0.2,0.0,120.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 14092.7mm (99.6cm3), #FFFFFF,3,699.0,30, 90%, honeycomb,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 699_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,120,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,24.2,14092.7,99.6,1.02
700,700,60.0,90.0,rectilinear,10.0,0.2,0.0,40.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 13929.9mm (98.5cm3), #FFFFFF,3,700.0,60, 90%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 700_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,24.2,13929.9,98.5,1.02
701,701,60.0,90.0,rectilinear,10.0,0.2,0.0,120.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 13929.9mm (98.5cm3), #FFFFFF,3,701.0,60, 90%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 701_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,120,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,24.2,13929.9,98.5,1.02
702,702,60.0,90.0,honeycomb,10.0,0.2,0.0,40.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 14087.2mm (99.6cm3), #FFFFFF,3,702.0,60, 90%, honeycomb,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 702_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,24.2,14087.2,99.6,1.02
703,703,60.0,90.0,honeycomb,10.0,0.2,0.0,120.0,5.0,250.0,0," 0x0,200x0,200x200,0x200",0,,5,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 14087.2mm (99.6cm3), #FFFFFF,3,703.0,60, 90%, honeycomb,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 703_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,120,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,5,130,0,0,0,0,0,0,0,24.2,14087.2,99.6,1.02
704,704,30.0,10.0,rectilinear,10.0,0.2,0.0,40.0,10.0,250.0,0," 0x0,200x0,200x200,0x200",0,,10,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 6484.3mm (45.8cm3), #FFFFFF,3,704.0,30, 10%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 704_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,10,130,0,0,0,0,0,0,0,18.9,6484.3,45.8,1.02
705,705,30.0,10.0,rectilinear,10.0,0.2,0.0,120.0,10.0,250.0,0," 0x0,200x0,200x200,0x200",0,,10,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 6484.3mm (45.8cm3), #FFFFFF,3,705.0,30, 10%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 705_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,120,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,10,130,0,0,0,0,0,0,0,18.9,6484.3,45.8,1.02
706,706,30.0,10.0,honeycomb,10.0,0.2,0.0,40.0,10.0,250.0,0," 0x0,200x0,200x200,0x200",0,,10,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 6770.7mm (47.9cm3), #FFFFFF,3,706.0,30, 10%, honeycomb,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 706_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,10,130,0,0,0,0,0,0,0,18.9,6770.7,47.9,1.02
707,707,30.0,10.0,honeycomb,10.0,0.2,0.0,120.0,10.0,250.0,0," 0x0,200x0,200x200,0x200",0,,10,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 6770.7mm (47.9cm3), #FFFFFF,3,707.0,30, 10%, honeycomb,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 707_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,120,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,10,130,0,0,0,0,0,0,0,18.9,6770.7,47.9,1.02
708,708,60.0,10.0,rectilinear,10.0,0.2,0.0,40.0,10.0,250.0,0," 0x0,200x0,200x200,0x200",0,,10,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 6472.0mm (45.7cm3), #FFFFFF,3,708.0,60, 10%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 708_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,10,130,0,0,0,0,0,0,0,18.9,6472.0,45.7,1.02
709,709,60.0,10.0,rectilinear,10.0,0.2,0.0,120.0,10.0,250.0,0," 0x0,200x0,200x200,0x200",0,,10,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 6472.0mm (45.7cm3), #FFFFFF,3,709.0,60, 10%, rectilinear,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 709_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,120,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,10,130,0,0,0,0,0,0,0,18.9,6472.0,45.7,1.02
710,710,60.0,10.0,honeycomb,10.0,0.2,0.0,40.0,10.0,250.0,0," 0x0,200x0,200x200,0x200",0,,10,0,100,1,60,0,0,1,0,3,1,6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear,0, 50%,0,1,20,20, 0x0, E,1,0,0,60, 6788.5mm (48.0cm3), #FFFFFF,3,710.0,60, 10%, honeycomb,0,0, 200%,0.35,30,200,20,0,0, reprap, 1.02mm,0,10,1,0,0,0, 15%,80,0,,0.2,100,80,0,35,10,0,,0.5,1,0, 710_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode,1,0,1,0,60,3, 0.85mm,,0,0,0,2,0,2,10,0,0,0,40, aligned,6,1,1,5,15, 0.85mm,70,0,1,0,40,0,-5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n,0,0,0.2,0,1,0,1,3,0, 100%, pillars,2.5,60,0,250,1,2,, 0.85mm,0,15,10,130,0,0,0,0,0,0,0,18.9,6788.5,48.0,1.02
